id,text,createdAt,updatedAt,PostId,CommenterId,AuthorId,norm_text,labels,scores
357,"We have so many other clean ways to produce power, we need to stop building and using nuclear plants. ",2020-09-03 19:41:57.449000+00:00,2020-09-03 19:41:57.461000+00:00,93.0,2636.0,2636,We have so many other clean ways to produce power we need to stop building and using nuclear plants ,positive,0.687218427658081
358,"You do realize that we NEED other countries for so many things. By only focusing on ourselves, we will loose a lot. ",2020-09-03 19:43:06.951000+00:00,2020-09-03 19:43:06.968000+00:00,111.0,2636.0,2636,You do realize that we NEED other countries for so many things By only focusing on ourselves we will loose a lot ,negative,0.6734911799430847
359,https://www.forbes.com/sites/jackkelly/2019/10/11/for-the-first-time-in-history-us-billionaires-paid-a-lower-tax-rates-than-the-working-class-what-we-should-do-about-it/#4e7e287e1fce,2020-09-03 19:43:55.342000+00:00,2020-09-03 19:43:55.352000+00:00,259.0,2545.0,2545,,positive,1.0000100135803223
360,"What are you talking about, there are tons of studies out there. You are not a test case, please educate yourself before spouting anymore nonsense. ",2020-09-03 19:44:50.049000+00:00,2020-09-03 19:44:50.065000+00:00,110.0,2636.0,2636,What are you talking about there are tons of studies out there You are not a test case please educate yourself before spouting anymore nonsense ,negative,0.8246135115623474
361,"Seriously, what proof do you have that they cause harm? It goes both ways...",2020-09-03 19:45:52.488000+00:00,2020-09-03 19:45:52.521000+00:00,107.0,2636.0,2636,Seriously what proof do you have that they cause harm It goes both ways,negative,0.5157638192176819
362,Do you even understand what GMOs are or do you just use buzzwords to try and scare people. SMH,2020-09-03 19:47:11.245000+00:00,2020-09-03 19:47:11.255000+00:00,123.0,2636.0,2636,Do you even understand what GMOs are or do you just use buzzwords to try and scare people SMH,negative,0.5920875072479248
363,"Just because it is Harvard, other universities should close? ",2020-09-03 19:48:38.637000+00:00,2020-09-03 19:48:38.646000+00:00,112.0,2593.0,2593,Just because it is Harvard other universities should close ,negative,0.5901276469230652
364,Funny thing is we could solve a lot of those problems by working with other countries. We are not unique in our problems. ,2020-09-03 19:48:46.630000+00:00,2020-09-03 19:48:46.638000+00:00,133.0,2636.0,2636,Funny thing is we could solve a lot of those problems by working with other countries We are not unique in our problems ,negative,0.9318671822547913
365,I could not agree more. It's just too risky in my opinion. ,2020-09-03 19:54:10.916000+00:00,2020-09-03 19:54:10.923000+00:00,258.0,2627.0,2627,I could not agree more Its just too risky in my opinion ,negative,0.9977256059646606
366,"This is ridiculous, if we're not keeping track how will we even know if we need to tighten restrictions or if it really is ok to loosen up? It seems a basic minimum to at least track what is happening.  ",2020-09-03 20:00:21.900000+00:00,2020-09-03 20:00:21.911000+00:00,102.0,2543.0,2543,This is ridiculous if were not keeping track how will we even know if we need to tighten restrictions or if it really is ok to loosen up It seems a basic minimum to at least track what is happening ,negative,0.9406863451004028
367,"Well said! We are all big boys and girls. Give us some guidelines and then let us decide what we want to do. Stay out of my mucous membranes! I can read and discern. If I suffer consequences, at least they're MINE to suffer. BACK OFF!",2020-09-03 20:03:58.359000+00:00,2020-09-03 20:03:58.382000+00:00,98.0,2655.0,2655,Well said We are all big boys and girls Give us some guidelines and then let us decide what we want to do Stay out of my mucous membranes I can read and discern If I suffer consequences at least theyre MINE to suffer BACK OFF,negative,0.9229402542114258
368,"Nuclear energy *is* the less harmful energy source, lol.",2020-09-03 20:16:38.730000+00:00,2020-09-03 20:16:38.742000+00:00,93.0,2527.0,2527,Nuclear energy is the less harmful energy source lol,positive,0.5417495965957642
369,I would have to agree with my fellow Americans. The federal government has wasted months doing nothing to prepare for the upcoming fall/flu season!,2020-09-03 20:19:08.426000+00:00,2020-09-03 20:19:08.435000+00:00,131.0,2704.0,2704,I would have to agree with my fellow Americans The federal government has wasted months doing nothing to prepare for the upcoming fallflu season,negative,0.9873053431510925
370,That sounds like socialism to me! ,2020-09-03 20:19:37.688000+00:00,2020-09-03 20:19:37.705000+00:00,150.0,2529.0,2529,That sounds like socialism to me ,negative,0.8297036290168762
371,"There is a lot to address at home, as we should. But we also have to keep our place on the world stage to prevent Russia's continuous power grab.",2020-09-03 20:21:08.144000+00:00,2020-09-03 20:21:09.346000+00:00,134.0,2704.0,2704,There is a lot to address at home as we should But we also have to keep our place on the world stage to prevent Russias continuous power grab,positive,0.8405409455299377
372,"Agree, they need to let the people make our own choices!",2020-09-03 20:21:18.031000+00:00,2020-09-03 20:21:18.440000+00:00,96.0,2588.0,2588,Agree they need to let the people make our own choices,positive,0.9235812425613403
373,"Yes, Girl! Agree",2020-09-03 20:22:51.931000+00:00,2020-09-03 20:22:54.696000+00:00,105.0,2588.0,2588,Yes Girl Agree,positive,0.9855265021324158
374,"We really need the people with billions to do more for our country instead of pay taxes, that would help on all levels.",2020-09-03 20:24:01.198000+00:00,2020-09-03 20:24:31.199000+00:00,97.0,2423.0,2423,We really need the people with billions to do more for our country instead of pay taxes that would help on all levels,negative,0.9462643265724182
375,"I Agree, my dude! They need to chill on all the mask mandates and fear-mongering. Staying home and washing hands is enough, if it's my time then nothing will prevent it,",2020-09-03 20:34:19.112000+00:00,2020-09-03 20:34:19.129000+00:00,98.0,2588.0,2588,I Agree my dude They need to chill on all the mask mandates and fearmongering Staying home and washing hands is enough if its my time then nothing will prevent it,negative,0.90779048204422
376,"I totally agree. This is a dumb idea, not thought out well at all!",2020-09-03 20:35:13.392000+00:00,2020-09-03 20:35:13.400000+00:00,183.0,2588.0,2588,I totally agree This is a dumb idea not thought out well at all,negative,0.9449418783187866
377,"I can't fully agree with this one. We need to take care of ourselves first, but also put some resources into world affairs to keep our interest safe.",2020-09-03 20:39:28.757000+00:00,2020-09-03 20:39:28.835000+00:00,96.0,2588.0,2588,I cant fully agree with this one We need to take care of ourselves first but also put some resources into world affairs to keep our interest safe,positive,0.9573760628700256
378,"With all the money going into the system and to businesses, the market will just keep going up. That's how it works these days, it doesn't have anything to do with the economy or even the president.",2020-09-03 20:39:43.276000+00:00,2020-09-03 20:39:43.292000+00:00,104.0,2455.0,2455,With all the money going into the system and to businesses the market will just keep going up Thats how it works these days it doesnt have anything to do with the economy or even the president,negative,0.5078107118606567
379,"I agree up to a point. There has to be balance, with the top priority being maintaning our habitat first, our economy second.",2020-09-03 20:45:16.742000+00:00,2020-09-03 20:45:32.371000+00:00,109.0,2588.0,2588,I agree up to a point There has to be balance with the top priority being maintaning our habitat first our economy second,positive,0.7191340923309326
380,"I agree up to a point.  There has to be balance, with maintaining our habitat, and our economy a close second.",2020-09-03 20:46:43.388000+00:00,2020-09-03 20:46:49.127000+00:00,109.0,2588.0,2588,I agree up to a point There has to be balance with maintaining our habitat and our economy a close second,negative,0.5900458693504333
381,A strong economy can come up with technology like efficient clean power that will also help the environment.,2020-09-03 21:20:11.282000+00:00,2020-09-03 21:20:12.515000+00:00,109.0,2455.0,2455,A strong economy can come up with technology like efficient clean power that will also help the environment,positive,0.9910513758659363
382,"Have to agree, U.S. involvement in world affairs is necessary to ensure world peace and protect our interest outside of the country.",2020-09-03 21:42:24.476000+00:00,2020-09-03 21:42:26.432000+00:00,96.0,2701.0,2701,Have to agree US involvement in world affairs is necessary to ensure world peace and protect our interest outside of the country,positive,0.7114583849906921
383,Sounds good in theory but I bet it will lower the quality of healthcare and increase wait times in the long run. It will be a huge bureaucracy.,2020-09-03 21:45:20.268000+00:00,2020-09-03 21:45:20.382000+00:00,106.0,2455.0,2455,Sounds good in theory but I bet it will lower the quality of healthcare and increase wait times in the long run It will be a huge bureaucracy,positive,0.5222472548484802
384,"Just the world ""nuclear"" makes me leery when considering it as an energy source. ",2020-09-03 21:45:48.906000+00:00,2020-09-03 21:45:48.979000+00:00,93.0,2701.0,2701,Just the world nuclear makes me leery when considering it as an energy source ,positive,0.6327585577964783
385,Once the government passes more stimulus the market will shoot higher!,2020-09-03 21:47:39.179000+00:00,2020-09-03 21:47:39.188000+00:00,155.0,2455.0,2455,Once the government passes more stimulus the market will shoot higher,positive,0.5074811577796936
386,"I agree, imagine having a great economy but the planet can't grow enough food to feed everyone. OF course the rich people will be fine as usual.",2020-09-03 21:58:18.106000+00:00,2020-09-03 21:58:18.117000+00:00,128.0,2454.0,2454,I agree imagine having a great economy but the planet cant grow enough food to feed everyone OF course the rich people will be fine as usual,positive,0.6976847648620605
387,I wish we didn't have to force people to be considerate of one another. But too many people are dying!,2020-09-03 22:01:09.367000+00:00,2020-09-03 22:01:09.376000+00:00,127.0,2454.0,2454,I wish we didnt have to force people to be considerate of one another But too many people are dying,negative,0.9598215818405151
388,Some of them even contain DNA from two totally different types of organisms combined together.  Who wants mutant food?,2020-09-03 22:01:55.457000+00:00,2020-09-03 22:01:55.468000+00:00,107.0,2667.0,2667,Some of them even contain DNA from two totally different types of organisms combined together Who wants mutant food,negative,0.544268786907196
